,批次序号,原片材质,原片序号,产品id,产品x坐标,产品y坐标,产品x方向长度,产品y方向长度
2123,3,FMB-0215S,319,4984,0,116.0,2388.0,58.0
2124,3,FMB-0215S,319,4816,0,174.0,2403.0,58.0
2125,3,FMB-0215S,319,5072,0,232.0,2078.0,58.0
2126,3,FMB-0215S,319,5103,0,290.0,2058.0,58.0
2127,3,FMB-0215S,319,4546,0,348.0,1861.0,58.0
2128,3,FMB-0215S,319,4712,0,406.0,866.0,58.0
2129,3,FMB-0215S,319,4778,866.0,406.0,866.0,58.0
2130,3,FMB-0215S,319,5004,0,464.0,1361.0,58.0
2131,3,FMB-0215S,319,5121,1361.0,464.0,857.0,58.0
2132,3,FMB-0215S,319,4553,630.0,1035.5,888.0,38.0
2133,3,FMB-0215S,319,5095,0,522.0,2433.0,58.0
2134,3,FMB-0215S,319,4471,0,580.0,1568.0,58.0
2135,3,FMB-0215S,319,4863,1859.5,869.0,509.0,38.0
2136,3,FMB-0215S,319,4930,1568.0,580.0,688.0,52.5
2137,3,FMB-0215S,319,4412,0,869.0,711.5,52.5
2138,3,FMB-0215S,319,4435,0,638.0,931.0,58.0
2139,3,FMB-0215S,319,4582,1660.0,58.0,691.0,58.0
2140,3,FMB-0215S,319,4479,931.0,638.0,1025.0,58.0
2141,3,FMB-0215S,319,4555,0,696.0,1198.0,58.0
2142,3,FMB-0215S,319,4959,0,754.0,2188.0,58.0
2143,3,FMB-0215S,319,5122,1732.0,406.0,662.0,58.0
2144,3,FMB-0215S,319,5122,1732.0,406.0,662.0,58.0
2145,3,NBSY-0218SD,320,25736,0,0,1467.0,1090.0
2146,3,NBSY-0218SD,320,25736,0,0,1467.0,1090.0
2147,3,NBSY-0218SD,321,25203,1959.0,446.0,481.0,330.0
2148,3,NBSY-0218SD,321,25428,1616.5,0,342.5,962.0
2149,3,NBSY-0218SD,321,25214,1959.0,0,481.0,446.0
2150,3,NBSY-0218SD,321,25214,1959.0,0,481.0,446.0
2151,3,NBSY-0218SD,322,25471,2003.0,0,437.0,553.0
2152,3,NBSY-0218SD,322,25857,2003.0,553.0,437.0,99.0
2153,3,NBSY-0218SD,322,25857,2003.0,553.0,437.0,99.0
2154,3,NBSY-0218SD,323,25833,0,0,2001.0,950.0
2155,3,NBSY-0218SD,323,25200,2001.0,606.0,439.0,316.0
2156,3,NBSY-0218SD,323,25200,2001.0,606.0,439.0,316.0
2157,3,NBSY-0218SD,324,25123,0,0,1391.5,885.0
2158,3,NBSY-0218SD,324,25713,2137.5,0,302.5,819.5
2159,3,NBSY-0218SD,324,25713,2137.5,0,302.5,819.5
2160,3,NBSY-0218SD,325,25589,1888.0,0,548.5,565.5
2161,3,NBSY-0218SD,325,25691,0,0,922.0,878.0
2162,3,NBSY-0218SD,325,25698,922.0,0,966.0,851.5
2163,3,NBSY-0218SD,325,25698,922.0,0,966.0,851.5
2164,3,NBSY-0218SD,326,25683,0,0,2301.0,856.0
2165,3,NBSY-0218SD,326,25683,0,0,2301.0,856.0
2166,3,NBSY-0218SD,327,25110,2301.0,0,133.0,558.0
2167,3,NBSY-0218SD,327,25110,2301.0,0,133.0,558.0
2168,3,NBSY-0218SD,328,25543,0,0,2353.0,822.0
2169,3,NBSY-0218SD,328,25543,0,0,2353.0,822.0
2170,3,NBSY-0218SD,329,25544,0,0,1371.0,812.0
2171,3,NBSY-0218SD,329,25864,1928.0,0,512.0,578.0
2172,3,NBSY-0218SD,329,25864,1928.0,0,512.0,578.0
2173,3,NBSY-0218SD,330,25217,1994.0,560.0,446.0,83.0
2174,3,NBSY-0218SD,330,25763,1994.0,0,446.0,560.0
2175,3,NBSY-0218SD,330,25722,1120.0,0,874.0,774.5
2176,3,NBSY-0218SD,330,25722,1120.0,0,874.0,774.5
2177,3,NBSY-0218SD,331,25934,2251.0,329.0,188.0,58.0
2178,3,NBSY-0218SD,331,25447,0,0,2251.0,771.0
2179,3,NBSY-0218SD,331,25447,0,0,2251.0,771.0
2180,3,NBSY-0218SD,332,25808,2146.0,0,294.0,410.0
2181,3,NBSY-0218SD,332,25808,2146.0,0,294.0,410.0
2182,3,NBSY-0218SD,333,25538,2146.0,0,289.0,605.5
2183,3,NBSY-0218SD,333,25538,2146.0,0,289.0,605.5
2184,3,NBSY-0218SD,334,25479,1961.0,0,479.0,99.5
2185,3,NBSY-0218SD,334,25607,1961.0,99.5,479.0,99.5
2186,3,NBSY-0218SD,334,25607,1961.0,99.5,479.0,99.5
2187,4,NBSY-0218SD,336,25104,2053.0,0,387.0,439.0
2188,4,NBSY-0218SD,336,25545,2053.0,439.0,387.0,158.0
2189,4,NBSY-0218SD,336,25545,2053.0,439.0,387.0,158.0
2190,4,NBSY-0218SD,337,25929,0,0,2251.0,737.0
2191,4,NBSY-0218SD,337,25929,0,0,2251.0,737.0
2192,4,NBSY-0218SD,338,25776,1552.0,0,777.0,701.0
2193,4,NBSY-0218SD,338,25689,0,0,1552.0,737.0
2194,4,NBSY-0218SD,338,25689,0,0,1552.0,737.0
2195,4,NBSY-0218SD,339,25919,0,0,1522.0,727.0
2196,4,NBSY-0218SD,339,25375,2152.0,554.0,288.0,118.0
2197,4,NBSY-0218SD,339,25376,2152.0,0,288.0,198.0
2198,4,NBSY-0218SD,339,25894,2152.0,198.0,288.0,198.0
2199,4,NBSY-0218SD,339,25697,2152.0,396.0,288.0,158.0
2200,4,NBSY-0218SD,339,25697,2152.0,396.0,288.0,158.0
2201,4,NBSY-0218SD,340,25326,1872.0,662.0,562.0,58.0
2202,4,NBSY-0218SD,340,25487,1872.0,0,558.0,662.0
2203,4,NBSY-0218SD,340,25112,0,0,966.0,721.0
2204,4,NBSY-0218SD,340,25112,0,0,966.0,721.0
2205,4,NBSY-0218SD,341,25838,2396.5,318.0,38.0,313.0
2206,4,NBSY-0218SD,341,25741,1848.5,0,548.0,697.0
2207,4,NBSY-0218SD,341,25742,0,0,1848.5,697.0
2208,4,NBSY-0218SD,341,25742,0,0,1848.5,697.0
2209,4,NBSY-0218SD,342,25927,0,0,2051.0,672.0
2210,4,NBSY-0218SD,342,25927,0,0,2051.0,672.0
2211,4,NBSY-0218SD,343,25290,794.0,0,330.0,659.0
2212,4,NBSY-0218SD,343,25417,1997.5,0,440.0,553.0
2213,4,NBSY-0218SD,343,25816,1256.5,0,741.0,633.0
2214,4,NBSY-0218SD,343,25849,0,0,794.0,659.0
2215,4,NBSY-0218SD,343,25849,0,0,794.0,659.0
2216,4,NBSY-0218SD,344,25656,2113.0,392.0,327.0,161.0
2217,4,NBSY-0218SD,344,25505,2113.0,0,327.0,392.0
2218,4,NBSY-0218SD,344,25469,1368.0,0,745.0,625.0
2219,4,NBSY-0218SD,344,25469,1368.0,0,745.0,625.0
2220,4,NBSY-0218SD,345,25221,0,0,1210.0,626.5
2221,4,NBSY-0218SD,345,25315,2021.0,0,418.0,556.0
2222,4,NBSY-0218SD,345,25315,2021.0,0,418.0,556.0
2223,4,NBSY-0218SD,346,25377,0,0,1430.0,623.0
2224,4,NBSY-0218SD,346,25582,1430.0,58.0,1010.0,38.0
2225,4,NBSY-0218SD,346,25582,1430.0,58.0,1010.0,38.0
2226,4,NBSY-0218SD,347,25325,0,598.0,1498.0,598.0
2227,4,NBSY-0218SD,347,25863,2338.0,0,92.5,231.0
2228,4,NBSY-0218SD,347,25826,2338.0,231.0,92.5,303.0
2229,4,NBSY-0218SD,347,25803,1498.0,598.0,580.0,598.0
2230,4,NBSY-0218SD,347,25604,2078.0,598.0,362.0,457.0
2231,4,NBSY-0218SD,347,25604,2078.0,598.0,362.0,457.0
2232,4,NBSY-0218SD,348,25723,0,0,2243.0,588.0
2233,4,NBSY-0218SD,348,25306,1986.0,588.0,454.0,413.0
2234,4,NBSY-0218SD,348,25650,2243.0,0,181.0,425.0
2235,4,NBSY-0218SD,348,25247,0,588.0,662.0,587.0
2236,4,NBSY-0218SD,348,25690,662.0,588.0,662.0,587.0
2237,4,NBSY-0218SD,348,25855,1324.0,588.0,662.0,587.0
2238,4,NBSY-0218SD,348,25855,1324.0,588.0,662.0,587.0
2239,4,NBSY-0218SD,349,25138,2307.0,0,132.5,305.0
2240,4,NBSY-0218SD,349,25496,0,586.0,2038.0,580.0
2241,4,NBSY-0218SD,349,25362,2038.0,586.0,402.0,347.0
2242,4,NBSY-0218SD,349,25507,0,0,745.0,586.0
2243,4,NBSY-0218SD,349,25507,0,0,745.0,586.0
2244,4,NBSY-0218SD,350,25131,1429.0,0,1011.0,58.0
2245,4,NBSY-0218SD,350,25414,1429.0,58.0,1011.0,58.0
2246,4,NBSY-0218SD,350,25823,0,0,598.0,580.0
2247,4,NBSY-0218SD,350,25445,0,580.0,2398.0,580.0
2248,4,NBSY-0218SD,350,25818,598.0,0,831.0,580.0
2249,4,NBSY-0218SD,350,25818,598.0,0,831.0,580.0
2250,4,NBSY-0218SD,351,25609,0,579.0,2148.0,578.0
2251,4,NBSY-0218SD,351,25163,759.0,0,762.0,579.0
2252,4,NBSY-0218SD,351,25201,2183.0,0,255.0,442.0
2253,4,NBSY-0218SD,351,25183,2266.0,579.0,172.5,371.0
2254,4,NBSY-0218SD,351,25178,1521.0,0,662.0,579.0
2255,4,NBSY-0218SD,351,25606,2148.0,579.0,118.0,578.0
2256,4,NBSY-0218SD,351,25606,2148.0,579.0,118.0,578.0
2257,4,NBSY-0218SD,352,25369,2191.0,577.0,238.0,498.0
2258,4,NBSY-0218SD,352,25853,0,0,759.0,577.0
2259,4,NBSY-0218SD,352,25321,0,577.0,811.0,576.0
2260,4,NBSY-0218SD,352,25726,1791.0,577.0,400.0,576.0
2261,4,NBSY-0218SD,352,25320,811.0,577.0,980.0,576.0
2262,4,NBSY-0218SD,352,25230,1274.0,0,448.0,577.0
2263,4,NBSY-0218SD,352,25693,1722.0,0,435.0,577.0
2264,4,NBSY-0218SD,352,25898,2157.0,0,48.0,577.0
2265,4,NBSY-0218SD,352,25504,2205.0,0,230.5,376.0
2266,4,NBSY-0218SD,352,25504,2205.0,0,230.5,376.0
2267,4,NBSY-0218SD,353,25378,853.0,0,975.0,574.0
2268,4,NBSY-0218SD,353,25620,2398.0,575.0,38.0,378.0
2269,4,NBSY-0218SD,353,25215,1828.0,0,553.0,558.0
2270,4,NBSY-0218SD,353,25530,0,0,853.0,575.0
2271,4,NBSY-0218SD,353,25681,0,575.0,2398.0,575.0
2272,4,NBSY-0218SD,353,25681,0,575.0,2398.0,575.0
2273,4,NBSY-0218SD,354,25892,2301.0,575.0,132.5,413.0
2274,4,NBSY-0218SD,354,25635,0,575.0,2301.0,574.0
2275,4,NBSY-0218SD,354,25856,0,0,2398.0,575.0
2276,4,NBSY-0218SD,354,25856,0,0,2398.0,575.0
2277,4,NBSY-0218SD,355,25292,0,568.0,2425.0,568.0
2278,4,NBSY-0218SD,355,25292,0,568.0,2425.0,568.0
2279,4,NBSY-0218SD,356,25503,0,0,2425.0,568.0
2280,4,NBSY-0218SD,356,25549,2177.0,568.0,261.0,277.5
2281,4,NBSY-0218SD,356,25805,2177.0,845.5,262.0,260.0
2282,4,NBSY-0218SD,356,25900,0,568.0,1256.0,568.0
2283,4,NBSY-0218SD,356,25900,0,568.0,1256.0,568.0
2284,4,NBSY-0218SD,357,25716,0,0,2052.0,564.5
2285,4,NBSY-0218SD,357,25566,1963.0,564.5,475.0,494.0
2286,4,NBSY-0218SD,357,25299,851.0,564.5,1112.0,559.0
2287,4,NBSY-0218SD,357,25219,2052.0,158.0,388.0,78.0
2288,4,NBSY-0218SD,357,25099,2052.0,236.0,388.0,78.0
2289,4,NBSY-0218SD,357,25525,2052.0,0,388.0,158.0
2290,4,NBSY-0218SD,357,25525,2052.0,0,388.0,158.0
2291,4,NBSY-0218SD,358,25658,2190.0,0,238.0,498.0
2292,4,NBSY-0218SD,358,25209,0,558.0,2347.0,558.0
2293,4,NBSY-0218SD,358,25145,2347.0,558.0,92.5,513.5
2294,4,NBSY-0218SD,358,25399,822.0,0,880.0,558.0
2295,4,NBSY-0218SD,358,25337,1702.0,0,488.0,558.0
2296,4,NBSY-0218SD,358,25337,1702.0,0,488.0,558.0
2297,4,NBSY-0218SD,359,25109,2098.0,558.0,339.0,372.0
2298,4,NBSY-0218SD,359,25554,0,0,2370.0,558.0
2299,4,NBSY-0218SD,359,25192,0,558.0,2098.0,558.0
2300,4,NBSY-0218SD,359,25192,0,558.0,2098.0,558.0
2301,4,NBSY-0218SD,360,25890,1388.0,558.0,347.0,558.0
2302,4,NBSY-0218SD,360,25528,1735.0,558.0,535.0,540.0
2303,4,NBSY-0218SD,360,25848,2098.0,0,339.0,514.5
2304,4,NBSY-0218SD,360,25387,0,0,2098.0,558.0
2305,4,NBSY-0218SD,360,25734,900.0,558.0,488.0,558.0
2306,4,NBSY-0218SD,360,25383,0,558.0,900.0,558.0
2307,4,NBSY-0218SD,360,25383,0,558.0,900.0,558.0
2308,4,NBSY-0218SD,361,25263,0,0,947.0,557.0
2309,4,NBSY-0218SD,361,25680,947.0,0,974.0,557.0
2310,4,NBSY-0218SD,361,25705,1921.0,0,459.0,557.0
2311,4,NBSY-0218SD,361,25862,0,557.0,885.0,557.0
2312,4,NBSY-0218SD,361,25196,885.0,557.0,1112.0,557.0
2313,4,NBSY-0218SD,361,25627,1997.0,557.0,443.0,58.0
2314,4,NBSY-0218SD,361,25627,1997.0,557.0,443.0,58.0
2315,4,NBSY-0218SD,362,25349,0,0,2053.0,557.0
2316,4,NBSY-0218SD,362,25443,0,557.0,750.0,557.0
2317,4,NBSY-0218SD,362,25102,1635.0,557.0,764.0,555.0
2318,4,NBSY-0218SD,362,25424,2399.0,557.0,38.0,527.0
2319,4,NBSY-0218SD,362,25519,2053.0,0,387.0,466.0
2320,4,NBSY-0218SD,362,25519,2053.0,0,387.0,466.0
2321,4,NBSY-0218SD,363,25384,0,553.0,731.0,547.0
2322,4,NBSY-0218SD,363,25888,1514.0,553.0,926.0,420.0
2323,4,NBSY-0218SD,363,25512,1839.0,0,601.0,345.0
2324,4,NBSY-0218SD,363,25190,731.0,553.0,432.0,547.0
2325,4,NBSY-0218SD,363,25382,0,0,900.0,553.0
2326,4,NBSY-0218SD,363,25923,900.0,0,939.0,553.0
2327,4,NBSY-0218SD,363,25923,900.0,0,939.0,553.0
2328,4,NBSY-0218SD,364,25484,0,546.0,1494.0,541.0
2329,4,NBSY-0218SD,364,25442,2018.0,0,422.0,339.0
2330,4,NBSY-0218SD,364,25342,0,0,2018.0,546.0
2331,4,NBSY-0218SD,364,25846,2018.0,339.0,422.0,52.5
2332,4,NBSY-0218SD,364,25846,2018.0,339.0,422.0,52.5
2333,4,NBSY-0218SD,365,25796,2377.0,538.0,58.0,400.0
2334,4,NBSY-0218SD,365,25095,0,538.0,811.0,535.0
2335,4,NBSY-0218SD,365,25282,851.0,0,936.0,538.0
2336,4,NBSY-0218SD,365,25271,811.0,538.0,831.0,530.0
2337,4,NBSY-0218SD,365,25409,1642.0,538.0,735.0,528.0
2338,4,NBSY-0218SD,365,25517,2246.0,0,180.0,378.0
2339,4,NBSY-0218SD,365,25666,1787.0,0,459.0,538.0
2340,4,NBSY-0218SD,365,25666,1787.0,0,459.0,538.0
2341,4,NBSY-0218SD,366,25176,840.0,0,807.0,530.0
2342,4,NBSY-0218SD,366,25614,1998.0,530.0,442.0,439.0
2343,4,NBSY-0218SD,366,25406,0,530.0,1998.0,530.0
2344,4,NBSY-0218SD,366,25233,1647.0,0,793.0,327.5
2345,4,NBSY-0218SD,366,25233,1647.0,0,793.0,327.5
2346,4,NBSY-0218SD,367,25824,2348.0,0,83.0,455.0
2347,4,NBSY-0218SD,367,25629,1983.0,530.0,457.0,118.0
2348,4,NBSY-0218SD,367,25688,0,530.0,1603.0,528.0
2349,4,NBSY-0218SD,367,25390,0,0,2348.0,530.0
2350,4,NBSY-0218SD,367,25390,0,0,2348.0,530.0
2351,4,NBSY-0218SD,368,25662,1333.0,0,763.0,518.0
2352,4,NBSY-0218SD,368,25302,2096.0,0,344.0,300.0
2353,4,NBSY-0218SD,368,25877,2096.0,300.0,344.0,48.0
2354,4,NBSY-0218SD,368,25696,0,527.0,762.0,516.5
2355,4,NBSY-0218SD,368,25097,2312.0,527.0,128.0,444.5
2356,4,NBSY-0218SD,368,25725,1573.0,527.0,739.0,512.0
2357,4,NBSY-0218SD,368,25193,932.0,0,401.0,527.0
2358,4,NBSY-0218SD,368,25682,0,0,932.0,527.0
2359,4,NBSY-0218SD,368,25682,0,0,932.0,527.0
2360,4,NBSY-0218SD,369,25363,1723.5,0,570.0,507.0
2361,4,NBSY-0218SD,369,25244,0,0,1316.5,512.0
2362,4,NBSY-0218SD,369,25832,2293.5,0,132.5,318.0
2363,4,NBSY-0218SD,369,25188,0,512.0,778.0,510.0
2364,4,NBSY-0218SD,369,25932,778.0,512.0,871.0,510.0
2365,4,NBSY-0218SD,369,25719,1316.5,0,407.0,512.0
2366,4,NBSY-0218SD,369,25412,2262.0,512.0,172.5,440.0
2367,4,NBSY-0218SD,369,25412,2262.0,512.0,172.5,440.0
2368,4,NBSY-0218SD,370,25774,2102.0,158.0,338.0,158.0
2369,4,NBSY-0218SD,370,25831,0,0,1443.5,505.0
2370,4,NBSY-0218SD,370,25580,2102.0,316.0,338.0,158.0
2371,4,NBSY-0218SD,370,25570,1443.5,0,132.5,505.0
2372,4,NBSY-0218SD,370,25343,0,505.0,2084.0,501.0
2373,4,NBSY-0218SD,370,25677,1576.0,0,526.0,498.0
2374,4,NBSY-0218SD,370,25210,2084.0,505.0,356.0,337.0
2375,4,NBSY-0218SD,370,25210,2084.0,505.0,356.0,337.0
2376,4,NBSY-0218SD,371,25381,1197.0,0,1243.0,348.0
2377,4,NBSY-0218SD,371,25709,2325.0,498.0,114.5,459.5
2378,4,NBSY-0218SD,371,25358,865.0,498.0,730.0,497.0
2379,4,NBSY-0218SD,371,25801,1595.0,498.0,730.0,497.0
2380,4,NBSY-0218SD,371,25223,0,498.0,865.0,498.0
2381,4,NBSY-0218SD,371,25223,0,498.0,865.0,498.0
2382,4,NBSY-0218SD,372,25275,1318.0,0,372.0,489.0
2383,4,NBSY-0218SD,372,25520,1690.0,0,750.0,58.0
2384,4,NBSY-0218SD,372,25157,0,0,844.0,489.0
2385,4,NBSY-0218SD,372,25368,0,489.0,751.0,482.0
2386,4,NBSY-0218SD,372,25717,751.0,489.0,1111.0,482.0
2387,4,NBSY-0218SD,372,25587,1862.0,489.0,578.0,468.0
2388,4,NBSY-0218SD,372,25587,1862.0,489.0,578.0,468.0
2389,4,NBSY-0218SD,373,25869,2289.5,0,132.5,318.0
2390,4,NBSY-0218SD,373,25480,1816.0,0,473.5,478.5
2391,4,NBSY-0218SD,373,25348,0,0,1816.0,479.0
2392,4,NBSY-0218SD,373,25464,0,479.0,1478.0,478.0
2393,4,NBSY-0218SD,373,25464,0,479.0,1478.0,478.0
2394,4,NBSY-0218SD,374,25732,0,475.0,579.0,472.0
2395,4,NBSY-0218SD,374,25162,1567.0,475.0,766.0,468.0
2396,4,NBSY-0218SD,374,25344,0,0,1443.5,475.0
2397,4,NBSY-0218SD,374,25458,2295.0,0,132.5,470.0
2398,4,NBSY-0218SD,374,25735,579.0,475.0,58.0,472.0
2399,4,NBSY-0218SD,374,25175,1443.5,0,851.5,474.0
2400,4,NBSY-0218SD,374,25260,2333.0,475.0,92.5,464.0
2401,4,NBSY-0218SD,374,25260,2333.0,475.0,92.5,464.0
2402,4,NBSY-0218SD,375,25499,2361.0,0,78.0,298.0
2403,4,NBSY-0218SD,375,25313,1148.0,470.0,268.5,466.0
2404,4,NBSY-0218SD,375,25322,1416.5,470.0,534.0,465.0
2405,4,NBSY-0218SD,375,25619,0,470.0,1148.0,466.0
2406,4,NBSY-0218SD,375,25921,1950.5,470.0,482.0,465.0
2407,4,NBSY-0218SD,375,25921,1950.5,470.0,482.0,465.0
2408,4,NBSY-0218SD,376,25284,2334.0,460.0,78.0,288.0
2409,4,NBSY-0218SD,376,25738,1422.0,460.0,912.0,457.0
2410,4,NBSY-0218SD,376,25721,2304.0,0,128.5,332.0
2411,4,NBSY-0218SD,376,25226,0,460.0,872.0,459.5
2412,4,NBSY-0218SD,376,25676,2246.0,0,58.0,460.0
2413,4,NBSY-0218SD,376,25771,0,0,2246.0,460.0
2414,4,NBSY-0218SD,376,25771,0,0,2246.0,460.0
2415,4,NBSY-0218SD,377,25555,0,0,2001.0,459.0
2416,4,NBSY-0218SD,377,25557,0,459.0,1302.0,457.0
2417,4,NBSY-0218SD,377,25541,2001.0,0,439.0,414.0
2418,4,NBSY-0218SD,377,25541,2001.0,0,439.0,414.0
2419,4,NBSY-0218SD,378,25283,0,0,598.0,455.0
2420,4,NBSY-0218SD,378,25540,598.0,0,579.0,455.0
2421,4,NBSY-0218SD,378,25142,0,455.0,2084.0,450.0
2422,4,NBSY-0218SD,378,25692,1956.0,0,474.5,450.0
2423,4,NBSY-0218SD,378,25489,2084.0,455.0,356.0,312.0
2424,4,NBSY-0218SD,378,25489,2084.0,455.0,356.0,312.0
2425,4,NBSY-0218SD,379,25202,2012.3,0,398.0,432.5
2426,4,NBSY-0218SD,379,25781,1196.8,0,118.0,448.0
2427,4,NBSY-0218SD,379,25743,2150.5,448.0,289.0,369.2
2428,4,NBSY-0218SD,379,25455,1470.8,0,541.5,447.5
2429,4,NBSY-0218SD,379,25861,0,448.0,1514.5,447.5
2430,4,NBSY-0218SD,379,25249,1314.8,0,78.0,448.0
2431,4,NBSY-0218SD,379,25364,1392.8,0,78.0,448.0
2432,4,NBSY-0218SD,379,25490,1514.5,448.0,636.0,447.0
2433,4,NBSY-0218SD,379,25490,1514.5,448.0,636.0,447.0
2434,4,NBSY-0218SD,380,25812,2386.0,447.0,52.5,368.2
2435,4,NBSY-0218SD,380,25802,636.0,0,598.0,446.0
2436,4,NBSY-0218SD,380,25514,0,0,636.0,447.0
2437,4,NBSY-0218SD,380,25616,1964.5,0,475.5,380.0
2438,4,NBSY-0218SD,380,25547,1234.0,0,730.5,443.0
2439,4,NBSY-0218SD,380,25547,1234.0,0,730.5,443.0
2440,4,NBSY-0218SD,381,25285,2339.0,440.0,78.0,348.0
2441,4,NBSY-0218SD,381,25739,0,0,2339.0,440.0
2442,4,NBSY-0218SD,381,25821,0,440.0,2339.0,440.0
2443,4,NBSY-0218SD,381,25821,0,440.0,2339.0,440.0
2444,4,NBSY-0218SD,382,25562,2154.0,0,286.0,277.0
2445,4,NBSY-0218SD,382,25610,880.0,440.0,198.0,438.0
2446,4,NBSY-0218SD,382,25133,1078.0,440.0,158.0,438.0
2447,4,NBSY-0218SD,382,25222,1236.0,440.0,158.0,438.0
2448,4,NBSY-0218SD,382,25659,1118.0,0,491.0,438.0
2449,4,NBSY-0218SD,382,25204,1552.0,440.0,118.0,438.0
2450,4,NBSY-0218SD,382,25180,0,440.0,880.0,438.0
2451,4,NBSY-0218SD,382,25925,1394.0,440.0,158.0,438.0
2452,4,NBSY-0218SD,382,25352,1670.0,440.0,770.0,418.0
2453,4,NBSY-0218SD,382,25913,0,0,553.0,440.0
2454,4,NBSY-0218SD,382,25134,1609.0,0,545.0,432.0
2455,4,NBSY-0218SD,382,25134,1609.0,0,545.0,432.0
2456,4,NBSY-0218SD,383,25338,0,435.0,1428.0,432.0
2457,4,NBSY-0218SD,383,25748,1973.0,435.0,225.0,432.0
2458,4,NBSY-0218SD,383,25685,2334.0,0,78.0,297.0
2459,4,NBSY-0218SD,383,25297,2198.0,673.0,238.0,158.0
2460,4,NBSY-0218SD,383,25380,2198.0,435.0,238.0,238.0
2461,4,NBSY-0218SD,383,25465,1428.0,435.0,545.0,432.0
2462,4,NBSY-0218SD,383,25465,1428.0,435.0,545.0,432.0
2463,4,NBSY-0218SD,384,25324,548.0,0,562.0,427.0
2464,4,NBSY-0218SD,384,25430,1110.0,0,562.0,427.0
2465,4,NBSY-0218SD,384,25556,2152.0,431.0,288.0,118.0
2466,4,NBSY-0218SD,384,25597,538.0,431.0,260.0,427.0
2467,4,NBSY-0218SD,384,25155,1672.0,0,538.0,427.0
2468,4,NBSY-0218SD,384,25707,0,431.0,538.0,427.0
2469,4,NBSY-0218SD,384,25449,0,0,548.0,431.0
2470,4,NBSY-0218SD,384,25127,798.0,431.0,677.0,426.5
2471,4,NBSY-0218SD,384,25167,1475.0,431.0,677.0,426.5
2472,4,NBSY-0218SD,384,25167,1475.0,431.0,677.0,426.5
2473,4,NBSY-0218SD,385,25168,1512.0,0,815.0,418.5
2474,4,NBSY-0218SD,385,25850,697.0,0,815.0,419.0
2475,4,NBSY-0218SD,385,25560,2084.0,426.0,349.0,414.0
2476,4,NBSY-0218SD,385,25329,2327.0,0,78.0,338.0
2477,4,NBSY-0218SD,385,25703,0,0,697.0,426.0
2478,4,NBSY-0218SD,385,25703,0,0,697.0,426.0
2479,4,NBSY-0218SD,386,25673,2319.0,420.0,118.0,238.0
2480,4,NBSY-0218SD,386,25437,0,420.0,734.0,418.5
2481,4,NBSY-0218SD,386,25508,734.0,420.0,815.0,418.5
2482,4,NBSY-0218SD,386,25634,2386.0,0,52.5,413.0
2483,4,NBSY-0218SD,386,25521,1549.0,420.0,770.0,418.0
2484,4,NBSY-0218SD,386,25521,1549.0,420.0,770.0,418.0
2485,4,NBSY-0218SD,387,25745,2377.0,415.0,58.0,371.0
2486,4,NBSY-0218SD,387,25212,0,415.0,2377.0,415.0
2487,4,NBSY-0218SD,387,25161,2386.0,0,48.0,398.0
2488,4,NBSY-0218SD,387,25161,2386.0,0,48.0,398.0
2489,4,NBSY-0218SD,388,25542,2377.0,0,58.0,397.0
2490,4,NBSY-0218SD,388,25695,0,415.0,2084.0,413.0
2491,4,NBSY-0218SD,388,25103,2084.0,415.0,347.0,351.0
2492,4,NBSY-0218SD,388,25103,2084.0,415.0,347.0,351.0
2493,4,NBSY-0218SD,389,25346,0,412.0,655.0,410.0
2494,4,NBSY-0218SD,389,25483,655.0,412.0,655.0,410.0
2495,4,NBSY-0218SD,389,25420,1310.0,412.0,644.0,409.0
2496,4,NBSY-0218SD,389,25266,613.0,0,663.0,411.0
2497,4,NBSY-0218SD,389,25475,1968.0,0,441.0,389.0
2498,4,NBSY-0218SD,389,25450,1954.0,412.0,462.0,389.0
2499,4,NBSY-0218SD,389,25592,1276.0,0,692.0,411.0
2500,4,NBSY-0218SD,389,25592,1276.0,0,692.0,411.0
2501,4,NBSY-0218SD,390,25402,0,0,2084.0,408.8
2502,4,NBSY-0218SD,390,25769,0,408.8,545.0,408.5
2503,4,NBSY-0218SD,390,25914,2084.0,0,330.0,358.0
2504,4,NBSY-0218SD,390,25548,545.0,408.8,640.5,408.0
2505,4,NBSY-0218SD,390,25509,2116.5,408.8,323.5,312.0
2506,4,NBSY-0218SD,390,25509,2116.5,408.8,323.5,312.0
2507,4,NBSY-0218SD,391,25572,2284.0,408.0,154.5,327.0
2508,4,NBSY-0218SD,391,25628,1603.0,814.0,734.0,402.5
2509,4,NBSY-0218SD,391,25396,2337.0,814.0,78.0,338.0
2510,4,NBSY-0218SD,391,25195,2393.0,0,38.0,380.0
2511,4,NBSY-0218SD,391,25638,0,408.0,2284.0,406.0
2512,4,NBSY-0218SD,391,25720,0,0,2393.0,408.0
2513,4,NBSY-0218SD,391,25720,0,0,2393.0,408.0
2514,4,NBSY-0218SD,392,25301,1619.0,0,537.0,400.0
2515,4,NBSY-0218SD,392,25867,0,0,931.0,403.5
2516,4,NBSY-0218SD,392,25636,931.0,0,688.0,401.0
2517,4,NBSY-0218SD,392,25295,2236.0,403.5,201.0,372.0
2518,4,NBSY-0218SD,392,25615,0,403.5,2236.0,402.0
2519,4,NBSY-0218SD,392,25783,2301.0,805.5,128.0,398.0
